Documento,Sub_Modalidade,TemEadSN,Transportador,CidadeEntrega,PrazoCd,LevePesadoLiquido,PrazoTransporte,SinalizacaoDePendencia,Canal_de_Entrega,Carga_Promessa,SLA_Cliente,PromessaIntegracao,ExpedicaoIntegracao,PrometidaExpedicao,DiaPromessa,Tempo_Insucesso,Insucessos,Tempo_Transferencia,Transferencias,Dias_Atraso,Tempo_RotaDeEntrega,TentativasDeEntrega
2783880210,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,1,2,-1,3,null,null,null,null,null,0,1
2783916190,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CELSO RAMOS    ,15,LEVE,14,N,CD ONLINE,0,No Prazo,17,1,16,5,null,null,null,null,null,0,1
2784449220,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,7,null,null,2,1,null,0,1
2784615720,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,1,0,5,0,1,null,null,null,0,1
2785148490,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,1,1,null,0,1
2785261480,Direta Viagem,S,JEV TRANSPORTES LTDA,IMBITUBA       ,5,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,6,5,1,5,null,null,3,1,null,0,1
2785435021,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2785874370,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,1,2,5,null,null,null,null,null,0,1
2786050271,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2786269900,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2786459120,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2786827840,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ARAQUARI       ,9,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,9,9,0,6,null,null,5,1,null,0,1
2787436720,Direta Viagem,N,JEV TRANSPORTES LTDA,CAPIVARI BAIXO ,5,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,6,3,3,5,null,null,null,null,null,0,1
2787663480,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,LAGES          ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,5,1,5,null,null,3,1,null,0,1
2787773090,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2787919030,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,3,2,5,null,null,null,null,null,0,1
2788051050,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,2,2,5,null,null,null,null,null,0,1
2788292180,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2788355251,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2788520960,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2788608440,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD ONLINE,0,No Prazo,4,3,1,6,null,null,null,null,null,0,1
2788932811,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,7,null,null,0,2,null,0,1
2789037780,Direta D0,S,LSA,SAO JOSE       ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,4,2,2,null,null,2,1,null,0,1
2789058500,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,2,4,-2,5,0,1,null,null,null,0,2
2789410120,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,2,1,7,null,null,null,null,null,0,1
2789688240,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,3,null,null,null,null,null,0,1
2789907820,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD ONLINE,1,Fora do Prazo,5,6,-1,4,null,null,4,1,null,0,1
2789924070,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.JOAO BATISTA ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,1,3,3,null,null,null,null,null,0,1
2790190430,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PORTO BELO     ,2,LEVE,0,N,CD ONLINE,0,No Prazo,3,0,3,3,null,null,null,null,null,0,1
2790232330,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,6,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,2,6,-4,2,null,null,4,1,null,0,1
2790292150,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,0,2,2,null,null,null,null,null,0,1
2790627021,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,4,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,5,2,3,6,null,null,null,null,null,0,1
2791054050,Direta D0,S,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2791472360,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,S.BENTO DO SUL ,9,PESADO,0,N,CD ONLINE,0,No Prazo,10,10,0,6,null,null,8,1,null,0,1
2791496250,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ARAQUARI       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,2,1,7,null,null,null,null,null,0,1
2791882870,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,4,4,0,2,0,1,1,1,null,0,1
2792021670,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,1,2,-1,6,null,null,null,null,null,0,1
2792253970,Direta D0,S,LSA,PALHOCA        ,13,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,13,13,0,5,null,null,11,1,null,0,1
2792318490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2792447030,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,4,1,5,null,null,2,1,null,0,1
2792609901,Direta D0,S,LSA,SAO JOSE       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2792613991,Direta D0,N,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2793061500,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2793123870,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,S,CD LOJAS FISICAS,0,Fora do Prazo,3,5,-2,5,0,1,1,2,null,0,1
2793197180,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,5,null,null,null,null,null,0,1
2793319200,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,1,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,2,1,1,5,null,null,null,null,null,0,1
2793370890,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,2,null,null,null,null,null,0,1
2794234690,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,POUSO REDONDO  ,17,PESADO,14,N,CD ONLINE,0,No Prazo,20,4,16,5,null,null,0,1,null,0,1
2794577990,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,2,3,-1,2,null,null,null,null,null,0,1
2795186860,Direta D0,S,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,6,null,null,2,1,null,0,1
2795198330,Direta Viagem,N,JEV TRANSPORTES LTDA,IMBITUBA       ,2,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,3,2,1,5,null,null,null,null,null,0,1
2795267790,Direta Viagem,S,JEV TRANSPORTES LTDA,LAGUNA         ,5,LEVE,1,S,CD ONLINE,0,No Prazo,10,9,1,5,null,null,6,1,null,0,1
2795978101,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2795997500,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,LEVE,0,N,CD ONLINE,0,No Prazo,5,4,1,3,null,null,1,1,null,0,1
2796071150,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,4,PESADO,1,N,CD ONLINE,0,No Prazo,5,4,1,3,null,null,1,1,null,0,1
2796458501,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,4,null,null,3,1,null,0,1
2796515960,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,3,1,3,null,null,null,null,null,0,1
2797006220,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,9,9,0,3,null,null,3,1,null,0,1
2797336880,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,1,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,2,1,1,4,null,null,null,null,null,0,1
2797395410,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2797545960,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,4,2,2,null,null,2,1,null,0,1
2797714960,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2798345500,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,4,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,5,2,3,3,null,null,null,null,null,0,1
2798364970,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,5,1,4,null,null,1,1,null,0,1
2798498100,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,2,2,2,null,null,null,null,null,0,1
2798661570,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,5,1,5,null,null,null,null,null,0,1
2798970270,Direta D0,N,LSA,PALHOCA        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2799040950,Direta Viagem,N,JEV TRANSPORTES LTDA,ICARA          ,3,LEVE,1,N,CD ONLINE,1,Fora do Prazo,4,5,-1,4,null,null,null,null,null,0,1
2799077330,Direta D0,N,LSA,PALHOCA        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2799108990,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.BARRA SUL ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,6,null,null,null,null,null,0,1
2799484520,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2799635710,Direta D0,N,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,null,null,null,0,1
2800273490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2800274180,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2800538990,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2801680050,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,3,3,7,null,null,0,1,null,0,1
2802053660,Direta D0,S,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2802108940,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2802129770,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2802246730,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,2,null,null,2,1,null,0,1
2802283540,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2803119290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2803215360,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,1,6,-5,7,4,1,null,null,null,0,2
2803792040,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2804055970,Direta Viagem,N,JEV TRANSPORTES LTDA,STA ROSA SUL   ,3,PESADO,7,N,CD ONLINE,1,Fora do Prazo,3,7,-4,5,null,null,null,null,null,0,1
2804284380,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2804388680,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,PENHA          ,3,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2804487690,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2804582700,Direta D0,N,LSA,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2804583810,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,3,LEVE,0,N,CD ONLINE,0,Fora do Prazo,3,10,-7,7,null,null,0,2,null,0,1
2750347130,Direta Viagem,S,JEV TRANSPORTES LTDA,IMARUI         ,5,LEVE,1,S,CD ONLINE,0,No Prazo,95,31,64,5,null,null,6,1,null,0,1
2761859050,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,POMERODE       ,18,PESADO,0,N,CD ONLINE,0,No Prazo,24,24,0,5,null,null,null,null,null,0,1
2764630610,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,5,PESADO,0,N,CD ONLINE,0,No Prazo,7,5,2,6,null,null,3,1,null,0,1
2764808620,Direta Viagem,N,JEV TRANSPORTES LTDA,IMARUI         ,11,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,12,11,1,5,null,null,null,null,null,0,1
2766045310,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,2,null,null,2,1,null,0,1
2766081710,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,3,PESADO,0,N,CD ONLINE,1,Fora do Prazo,8,9,-1,5,null,null,null,null,null,0,1
2766293810,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,SAUDADES       ,2,PESADO,14,N,CD ONLINE,1,Fora do Prazo,4,2,2,2,10,1,null,null,5,0,1
2766362520,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,TAIO           ,15,PESADO,14,N,CD ONLINE,0,No Prazo,19,2,17,3,null,null,null,null,null,0,1
2766510211,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,4,null,null,3,2,null,0,1
2766528200,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,5,1,5,null,null,3,1,null,0,1
2766663680,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,4,null,null,3,1,null,0,1
2766877490,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,4,PESADO,1,N,CD ONLINE,0,No Prazo,5,4,1,5,null,null,2,1,null,0,1
2767190290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,2,LEVE,0,N,CD ONLINE,1,Fora do Prazo,3,10,-7,3,null,null,null,null,null,0,1
2767446810,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,LEVE,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2767569920,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2768796610,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,FAXINALZINHO   ,10,PESADO,2,N,CD ONLINE,0,No Prazo,12,9,3,2,null,null,7,1,null,0,1
2769185541,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2769448790,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,5,6,-1,4,null,null,null,null,null,0,1
2769650410,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,3,PESADO,1,N,CD ONLINE,0,No Prazo,4,3,1,3,null,null,null,null,null,0,1
2770635040,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2771256110,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2771288240,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,PENHA          ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,3,2,2,null,null,2,1,null,0,1
2772549460,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2772870060,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2772892750,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,S.BENTO DO SUL ,4,LEVE,0,S,CD ONLINE,0,No Prazo,25,25,0,6,null,null,4,1,null,0,1
2773020550,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,8,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,8,5,3,3,null,null,null,null,null,0,1
2773079540,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,NAVEGANTES     ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,6,null,null,null,null,null,0,1
2773599190,Direta D0,S,IQVELO LOG,PALHOCA        ,7,LEVE,0,N,CD ONLINE,0,No Prazo,8,8,0,5,null,null,6,1,null,0,1
2773695650,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2774194710,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,PENHA          ,4,PESADO,0,S,CD ONLINE,0,No Prazo,10,5,5,2,null,null,3,1,null,0,1
2774525490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2774854000,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2775337920,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,4,LEVE,0,N,CD ONLINE,0,No Prazo,4,4,0,7,null,null,2,1,null,0,1
2775663500,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2776180490,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,1,LEVE,0,N,CD ONLINE,1,Fora do Prazo,1,6,-5,7,null,null,null,null,null,0,1
2776185260,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2776722650,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,7,null,null,4,1,null,0,1
2776778040,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,7,null,null,3,1,null,0,1
2776822070,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2777731420,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,3,null,null,null,null,null,0,1
2777888030,Direta D0,N,IQVELO LOG,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2778072160,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,13,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,13,13,0,4,null,null,11,1,null,0,1
2778515720,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BOMBINHAS      ,8,LEVE,0,N,CD ONLINE,0,No Prazo,10,8,2,2,null,null,7,1,null,0,1
2778654170,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2778827540,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2778974370,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,7,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,7,7,0,7,null,null,null,null,null,0,1
2779279850,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,LEVE,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2779537300,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2779592231,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2780314930,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,7,null,null,1,1,null,0,1
2780538980,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2780872530,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2781321701,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,7,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,7,7,0,7,null,null,3,2,null,0,1
2781674380,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,11,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,11,2,9,5,null,null,null,null,null,0,1
2781938740,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,6,null,null,1,1,null,0,1
2782262180,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,7,null,null,0,1,null,0,1
2783519900,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
